client_id,bureau_account_id,account_type,opened_days_ago,credit_limit,current_balance,max_dpd_last_12m,bureau_status
151,B151_438,consumer,188.0,178580.07,50516.24,1.0,closed
151,B151_439,microloan,2030.0,106389.22,84311.04,3.0,active
151,B151_440,microloan,2991.0,42566.09,20097.45,0.0,active
152,B152_441,consumer,693.0,28370.01,14535.15,0.0,active
152,B152_442,credit_card,2552.0,108424.21,28281.85,30.0,active
152,B152_443,microloan,2656.0,54384.37,18166.69,30.0,active
152,B152_444,mortgage,1406.0,117591.0,66155.59,30.0,active
152,B152_445,credit_card,1798.0,18749.85,5298.61,0.0,active
153,B153_446,credit_card,1514.0,99174.74,18328.15,1.0,closed
153,B153_447,credit_card,537.0,,28890.73,0.0,active
153,B153_448,consumer,1914.0,89439.29,35377.9,,
154,B154_449,credit_card,1534.0,65138.92,51582.37,0.0,active
154,B154_450,microloan,92.0,153316.97,58167.64,1.0,active
155,B155_451,consumer,,103548.67,33373.46,0.0,closed
155,B155_452,credit_card,1298.0,39024.51,6793.43,90.0,active
155,B155_453,auto,2581.0,207257.26,98966.25,7.0,active
155,B155_454,credit_card,818.0,344994.16,128031.39,3.0,closed
155,B155_455,microloan,903.0,102702.9,61119.66,0.0,active
156,B156_456,microloan,1321.0,17251.93,10044.04,0.0,closed
156,B156_457,consumer,2776.0,58614.81,42797.54,7.0,active
156,B156_458,credit_card,92.0,55323.38,4783.81,0.0,active
157,B157_459,consumer,2306.0,39678.38,33672.05,3.0,active
158,B158_460,consumer,2799.0,144049.06,78028.81,1.0,active
158,B158_461,auto,1203.0,87893.97,44588.07,3.0,active
159,B159_462,consumer,2407.0,38083.01,33195.3,0.0,active
159,B159_463,credit_card,2170.0,40643.14,10365.32,,closed
159,B159_464,,682.0,49365.65,12492.44,0.0,active
160,B160_465,credit_card,2756.0,116324.74,54695.49,0.0,active
160,B160_466,credit_card,1627.0,,43868.32,15.0,
161,B161_467,consumer,2529.0,46283.41,10210.77,0.0,active
161,B161_468,consumer,791.0,92049.19,60082.64,0.0,active
161,B161_469,credit_card,475.0,135049.99,46192.35,7.0,closed
162,B162_470,microloan,593.0,40575.83,28804.03,0.0,active
162,B162_471,microloan,1211.0,19180.94,7519.37,0.0,active
162,B162_472,credit_card,1557.0,128821.68,51266.5,15.0,closed
162,B162_473,mortgage,1442.0,77093.62,41533.51,0.0,active
163,B163_474,auto,1014.0,96997.11,51995.44,3.0,active
163,B163_475,,1506.0,50421.24,14182.4,0.0,active
164,B164_476,credit_card,2215.0,59369.6,44501.13,7.0,active
165,B165_477,auto,1682.0,121176.98,73109.96,30.0,active
166,B166_478,credit_card,2165.0,124953.5,47813.63,3.0,active
167,B167_479,credit_card,1788.0,87833.83,51440.26,30.0,active
167,B167_480,microloan,1463.0,64082.02,13894.14,7.0,closed
168,B168_481,credit_card,2456.0,36781.81,19913.61,15.0,active
168,B168_482,credit_card,906.0,51983.02,37688.79,1.0,active
169,B169_483,consumer,1759.0,53977.17,15776.41,30.0,active
169,B169_484,consumer,387.0,39085.04,24629.92,90.0,
169,B169_485,credit_card,423.0,35790.63,9096.75,0.0,active
169,B169_486,credit_card,2125.0,113489.01,50173.9,0.0,active
170,B170_487,consumer,610.0,70014.36,35244.11,15.0,closed
170,B170_488,credit_card,1022.0,123769.01,14529.8,30.0,active
170,B170_489,consumer,2759.0,21294.65,11601.52,0.0,active
170,B170_490,credit_card,1972.0,159806.25,105592.28,15.0,active
171,B171_491,consumer,738.0,21127.76,8534.06,1.0,closed
171,B171_492,mortgage,2673.0,28419.9,18909.98,0.0,active
171,B171_493,consumer,1638.0,31245.88,13702.87,0.0,active
171,B171_494,credit_card,1078.0,84286.68,57361.74,60.0,active
172,B172_495,mortgage,2370.0,44837.66,5401.59,0.0,active
172,B172_496,consumer,372.0,166895.84,,0.0,closed
172,B172_497,credit_card,1414.0,24937.4,1575.35,0.0,closed
172,B172_498,consumer,1238.0,47226.87,22296.2,0.0,active
172,B172_499,credit_card,2065.0,54055.91,25293.44,15.0,active
172,B172_500,consumer,490.0,25596.14,3561.87,,closed
172,B172_501,consumer,2910.0,167812.63,74175.75,0.0,active
172,B172_502,credit_card,2886.0,39007.96,16084.92,0.0,active
173,B173_503,consumer,2892.0,144457.32,,0.0,active
173,B173_504,consumer,2440.0,25962.68,8168.81,0.0,active
173,B173_505,consumer,264.0,25553.44,13620.1,0.0,active
173,B173_506,consumer,1313.0,248091.94,29322.88,0.0,active
173,B173_507,credit_card,1656.0,83426.47,63620.98,0.0,active
173,B173_508,microloan,1429.0,133383.89,94366.9,0.0,active
174,B174_509,credit_card,818.0,102812.41,46613.1,1.0,active
174,B174_510,microloan,161.0,33293.05,17244.15,30.0,active
175,B175_511,consumer,1764.0,26603.46,14621.92,0.0,active
175,B175_512,consumer,,49478.77,10916.41,30.0,closed
175,B175_513,mortgage,2180.0,54695.38,7957.8,0.0,closed
175,B175_514,,776.0,46760.41,9348.82,15.0,active
175,B175_515,credit_card,2192.0,61733.47,8981.17,0.0,active
176,B176_516,credit_card,970.0,116031.16,27545.69,15.0,closed
177,B177_517,mortgage,2258.0,35175.2,18128.11,0.0,closed
178,B178_518,consumer,2700.0,29960.26,13425.36,7.0,active
178,B178_519,mortgage,1343.0,107763.85,34064.42,7.0,closed
178,B178_520,credit_card,2318.0,72536.09,29194.82,0.0,active
178,B178_521,credit_card,1654.0,62307.25,40750.17,0.0,
178,B178_522,mortgage,444.0,80644.0,44910.2,7.0,active
178,B178_523,credit_card,869.0,80838.17,52384.47,0.0,active
179,B179_524,consumer,2815.0,25964.12,11042.06,1.0,active
179,B179_525,consumer,1785.0,92613.81,13258.67,0.0,closed
179,B179_526,microloan,1199.0,25509.52,20272.96,0.0,closed
179,B179_527,consumer,1409.0,128410.42,65252.95,60.0,closed
179,B179_528,credit_card,2282.0,26621.97,,0.0,
179,B179_529,consumer,2802.0,48182.77,23886.25,0.0,closed
180,B180_530,credit_card,2313.0,45448.78,16643.19,1.0,active
180,B180_531,credit_card,1711.0,74893.13,16770.29,0.0,active
180,B180_532,auto,691.0,44257.84,4651.97,0.0,closed
181,B181_533,consumer,1833.0,,19264.09,0.0,active
181,B181_534,credit_card,2548.0,107725.54,,0.0,closed
182,B182_535,consumer,2159.0,153014.99,,7.0,closed
182,B182_536,credit_card,2864.0,85155.14,23470.59,0.0,active
183,B183_537,credit_card,2553.0,73583.74,41924.19,0.0,active
183,B183_538,credit_card,1775.0,19151.28,14011.51,0.0,closed
183,B183_539,auto,924.0,113060.51,46970.88,0.0,active
183,B183_540,credit_card,1942.0,42830.21,3593.28,0.0,closed
184,B184_541,consumer,2155.0,61834.6,17030.02,1.0,closed
184,B184_542,microloan,390.0,46473.16,2832.58,1.0,closed
184,B184_543,auto,599.0,136662.41,,0.0,active
185,B185_544,microloan,1130.0,104922.91,12875.85,0.0,active
185,B185_545,credit_card,1698.0,90352.92,22384.73,0.0,closed
185,B185_546,consumer,837.0,63373.8,23974.33,1.0,active
186,B186_547,mortgage,2846.0,42428.28,2327.06,0.0,closed
186,B186_548,mortgage,2449.0,41619.91,2975.17,1.0,active
186,B186_549,mortgage,500.0,88385.42,36928.18,0.0,closed
186,B186_550,microloan,683.0,43490.02,12611.16,15.0,active
187,B187_551,mortgage,1621.0,76462.08,43700.25,60.0,closed
187,B187_552,credit_card,2337.0,91854.23,,3.0,closed
188,B188_553,mortgage,1574.0,91114.68,26021.56,0.0,closed
188,B188_554,auto,2586.0,193085.11,159738.05,30.0,active
189,B189_555,consumer,2820.0,10975.97,6638.86,0.0,active
189,B189_556,credit_card,551.0,49997.11,3437.09,0.0,closed
189,B189_557,microloan,1991.0,89322.25,51677.15,0.0,
190,B190_558,microloan,366.0,32639.09,4199.98,0.0,active
190,B190_559,credit_card,2711.0,52849.03,14642.81,3.0,closed
190,B190_560,credit_card,534.0,55620.81,14295.36,1.0,closed
190,B190_561,mortgage,2497.0,53030.31,3711.15,0.0,closed
190,B190_562,consumer,2921.0,40651.31,,3.0,active
190,B190_563,credit_card,334.0,60539.49,37490.8,7.0,active
191,B191_564,consumer,2634.0,44247.23,16379.87,0.0,active
191,B191_565,microloan,280.0,32816.67,11811.77,7.0,active
191,B191_566,mortgage,543.0,39645.46,2073.83,7.0,active
191,B191_567,,322.0,60653.34,22402.65,7.0,active
191,B191_568,consumer,1435.0,102806.34,77437.48,0.0,active
191,B191_569,credit_card,2461.0,54085.19,14409.48,0.0,active
192,B192_570,consumer,2946.0,79690.92,27608.92,15.0,active
193,B193_571,credit_card,2592.0,163375.41,139389.98,3.0,active
193,B193_572,credit_card,2508.0,123886.48,55050.72,60.0,active
193,B193_573,consumer,1177.0,43224.49,4103.97,60.0,closed
194,B194_574,microloan,951.0,25399.08,7024.25,0.0,closed
195,B195_575,consumer,1048.0,53430.6,41094.48,7.0,closed
195,B195_576,credit_card,1543.0,34290.81,30704.66,7.0,closed
197,B197_577,auto,396.0,67541.17,36041.36,0.0,active
197,B197_578,auto,787.0,56843.79,33348.84,0.0,active
197,B197_579,credit_card,2213.0,59630.45,10488.93,0.0,closed
198,B198_580,credit_card,1616.0,67155.3,33775.77,1.0,active
198,B198_581,consumer,448.0,139701.36,79120.31,0.0,active
198,B198_582,microloan,2180.0,24996.77,9282.67,15.0,closed
199,B199_583,credit_card,694.0,44296.1,4385.46,7.0,active
200,B200_584,credit_card,1843.0,74678.06,15382.05,,active
200,B200_585,microloan,754.0,119720.21,21231.46,7.0,closed
201,B201_586,credit_card,2363.0,,33183.36,0.0,closed
201,B201_587,microloan,469.0,23847.06,3815.27,0.0,active
202,B202_588,microloan,,33774.0,17092.71,0.0,active
202,B202_589,consumer,668.0,36617.65,13808.08,90.0,active
202,B202_590,consumer,1673.0,102986.14,33057.16,0.0,closed
203,B203_591,credit_card,2671.0,97323.28,23733.71,0.0,active
203,B203_592,consumer,2131.0,70449.94,23450.86,0.0,active
204,B204_593,credit_card,1518.0,71191.74,45344.02,3.0,closed
204,B204_594,credit_card,1766.0,91533.62,64278.89,0.0,active
205,B205_595,mortgage,710.0,35336.16,5486.48,1.0,active
205,B205_596,credit_card,445.0,46018.37,30190.81,3.0,active
205,B205_597,credit_card,1508.0,56278.78,,0.0,closed
205,B205_598,credit_card,929.0,52123.5,15232.0,0.0,closed
206,B206_599,auto,1513.0,82100.79,63760.59,1.0,closed
206,B206_600,consumer,115.0,66035.61,45547.91,0.0,closed
207,B207_601,consumer,2270.0,102968.85,44442.33,1.0,active
208,B208_602,microloan,2883.0,181497.62,54648.92,30.0,active
208,B208_603,consumer,2168.0,241678.63,163105.75,0.0,
208,B208_604,consumer,1384.0,47952.9,10793.09,0.0,active
208,B208_605,microloan,1741.0,52132.31,26098.66,0.0,active
208,B208_606,credit_card,1914.0,42940.45,13435.29,0.0,closed
209,B209_607,consumer,333.0,97610.78,38993.77,0.0,active
209,B209_608,mortgage,2223.0,39886.07,14465.29,7.0,active
210,B210_609,,2293.0,56750.38,31138.88,30.0,closed
210,B210_610,consumer,549.0,149194.17,126079.39,60.0,active
210,B210_611,credit_card,1479.0,55314.85,11704.43,60.0,active
210,B210_612,auto,1889.0,96408.04,13097.98,30.0,active
211,B211_613,auto,2620.0,15206.51,9299.2,0.0,closed
211,B211_614,credit_card,2614.0,23541.21,3083.35,0.0,active
211,B211_615,consumer,491.0,64861.41,55348.87,30.0,active
211,B211_616,auto,235.0,49576.05,19017.96,0.0,active
212,B212_617,microloan,2576.0,20580.13,,0.0,active
213,B213_618,consumer,1535.0,9136.68,3727.52,15.0,active
213,B213_619,consumer,2415.0,90360.31,33162.24,30.0,
214,B214_620,microloan,2055.0,61344.7,42300.33,15.0,active
214,B214_621,microloan,643.0,181357.39,109993.39,0.0,active
214,B214_622,consumer,966.0,123499.17,101295.61,0.0,active
215,B215_623,credit_card,311.0,33666.01,22249.1,0.0,
216,B216_624,credit_card,1763.0,21067.82,5873.66,3.0,closed
216,B216_625,credit_card,1614.0,78398.93,25402.42,0.0,closed
217,B217_626,consumer,978.0,63896.18,46432.89,60.0,active
217,B217_627,consumer,1866.0,100849.44,77060.73,30.0,closed
218,B218_628,consumer,944.0,68489.51,754.2,0.0,active
218,B218_629,consumer,2575.0,27647.38,13642.62,30.0,active
219,B219_630,microloan,383.0,84907.36,11890.67,3.0,active
219,B219_631,credit_card,1472.0,56418.4,12508.06,15.0,active
219,B219_632,mortgage,2228.0,59887.76,11918.3,0.0,closed
219,B219_633,credit_card,869.0,38341.26,22502.28,0.0,active
219,B219_634,credit_card,2182.0,65532.15,7495.18,0.0,
219,B219_635,microloan,2724.0,34141.25,2575.63,0.0,active
220,B220_636,consumer,1162.0,40135.25,11549.98,30.0,active
220,B220_637,,2903.0,88881.57,72399.15,0.0,active
221,B221_638,consumer,1154.0,20131.1,11819.82,0.0,active
221,B221_639,consumer,,45790.27,14302.77,0.0,active
221,B221_640,mortgage,2344.0,38606.07,8208.91,0.0,active
222,B222_641,consumer,1438.0,47440.64,13369.12,0.0,active
222,B222_642,microloan,850.0,121043.96,72362.57,60.0,active
222,B222_643,microloan,2402.0,111969.68,61517.22,7.0,closed
222,B222_644,credit_card,2382.0,295595.45,126757.77,0.0,active
222,B222_645,mortgage,2019.0,293724.27,144934.67,90.0,closed
223,B223_646,microloan,1987.0,36285.68,,1.0,closed
223,B223_647,credit_card,199.0,9845.39,4358.21,30.0,closed
223,B223_648,credit_card,756.0,,12000.56,3.0,active
224,B224_649,consumer,460.0,,32710.8,60.0,closed
224,B224_650,credit_card,1323.0,27313.68,10948.16,7.0,active
225,B225_651,auto,2490.0,50223.44,27218.61,0.0,closed
225,B225_652,credit_card,2384.0,40088.75,9876.49,15.0,
225,B225_653,auto,370.0,183103.76,13561.19,0.0,closed
226,B226_654,consumer,823.0,47580.69,18310.92,7.0,
226,B226_655,auto,2447.0,25561.66,11384.91,0.0,active
226,B226_656,credit_card,494.0,291058.49,106424.34,1.0,active
227,B227_657,credit_card,128.0,46052.57,7421.29,60.0,closed
227,B227_658,credit_card,1923.0,78819.41,30159.87,0.0,closed
227,B227_659,credit_card,417.0,21223.5,13337.21,0.0,active
228,B228_660,mortgage,2540.0,133224.14,28347.25,7.0,
228,B228_661,credit_card,573.0,73032.87,4805.73,90.0,active
228,B228_662,consumer,1260.0,221883.14,50325.89,7.0,active
228,B228_663,consumer,1036.0,62019.86,22488.68,0.0,active
229,B229_664,mortgage,1154.0,136992.44,56526.32,0.0,closed
229,B229_665,credit_card,610.0,146118.33,56180.27,3.0,closed
229,B229_666,microloan,1232.0,80180.11,23992.54,7.0,active
230,B230_667,consumer,425.0,50382.03,31794.98,0.0,active
230,B230_668,auto,2992.0,60087.55,35693.37,15.0,active
231,B231_669,microloan,2741.0,127670.6,17789.06,90.0,active
232,B232_670,microloan,1512.0,77105.23,34761.38,60.0,active
232,B232_671,consumer,2170.0,94479.49,23538.26,1.0,active
232,B232_672,mortgage,1453.0,15014.44,5192.61,0.0,active
234,B234_673,mortgage,531.0,81261.8,34820.34,0.0,active
234,B234_674,consumer,1879.0,195353.62,36017.6,0.0,active
234,B234_675,consumer,1705.0,37391.82,15659.74,0.0,closed
234,B234_676,microloan,2750.0,24500.49,6924.91,0.0,
234,B234_677,mortgage,492.0,42304.73,4587.41,30.0,active
234,B234_678,consumer,2322.0,131484.3,15300.66,0.0,active
235,B235_679,auto,950.0,184053.34,142721.42,1.0,
235,B235_680,consumer,510.0,20001.44,15827.94,30.0,active
235,B235_681,credit_card,2865.0,62424.95,37859.81,1.0,active
235,B235_682,consumer,1124.0,33200.17,16885.39,60.0,active
235,B235_683,consumer,1366.0,70957.36,21479.56,0.0,closed
235,B235_684,auto,2315.0,44908.43,20485.79,1.0,active
235,B235_685,consumer,359.0,,4463.58,60.0,active
236,B236_686,mortgage,2036.0,89994.03,76849.19,0.0,active
236,B236_687,credit_card,2802.0,30005.5,14267.64,1.0,active
236,B236_688,credit_card,313.0,65230.83,46206.18,90.0,closed
236,B236_689,credit_card,1520.0,52216.66,24096.7,15.0,closed
236,B236_690,auto,1811.0,86183.87,44254.66,0.0,closed
237,B237_691,consumer,1499.0,76852.16,50503.99,15.0,active
237,B237_692,credit_card,924.0,40619.49,18765.18,30.0,closed
237,B237_693,auto,1197.0,67574.05,16228.66,30.0,active
238,B238_694,credit_card,291.0,71929.37,25465.91,7.0,active
239,B239_695,credit_card,2052.0,38723.7,27117.96,0.0,active
239,B239_696,consumer,2346.0,,4862.11,0.0,active
240,B240_697,consumer,479.0,63526.01,12690.62,7.0,active
240,B240_698,auto,1485.0,87452.43,41119.89,30.0,active
240,B240_699,mortgage,1701.0,80467.33,39382.76,0.0,closed
241,B241_700,consumer,403.0,54531.23,35477.85,0.0,active
242,B242_701,microloan,1257.0,56983.28,8449.02,0.0,active
242,B242_702,microloan,1937.0,,21773.61,1.0,closed
242,B242_703,consumer,1536.0,39119.98,9665.2,60.0,closed
242,B242_704,consumer,2503.0,42718.37,32040.33,0.0,active
243,B243_705,credit_card,197.0,100480.77,50790.52,30.0,closed
243,B243_706,credit_card,2279.0,67001.28,13353.82,1.0,active
243,B243_707,consumer,2313.0,15127.79,2498.31,,
244,B244_708,credit_card,2432.0,17086.91,14508.76,0.0,closed
245,B245_709,consumer,1255.0,43781.84,,1.0,active
245,B245_710,credit_card,2207.0,60290.64,42940.61,0.0,active
245,B245_711,microloan,1064.0,62641.21,27243.02,3.0,active
245,B245_712,mortgage,2143.0,15258.29,12014.63,7.0,active
246,B246_713,consumer,,32398.27,8412.65,60.0,active
246,B246_714,consumer,655.0,58205.37,25635.56,15.0,active
246,B246_715,credit_card,1545.0,37862.58,12239.81,0.0,active
247,B247_716,microloan,,111568.73,32686.32,0.0,active
247,B247_717,auto,1526.0,138847.68,74591.63,1.0,
247,B247_718,consumer,658.0,81391.1,36675.62,7.0,closed
247,B247_719,credit_card,1959.0,33215.7,22514.95,0.0,active
248,B248_720,auto,1437.0,25151.11,5641.3,30.0,closed
248,B248_721,mortgage,2943.0,92309.84,35570.37,3.0,active
248,B248_722,mortgage,2987.0,23474.2,3457.48,0.0,closed
249,B249_723,credit_card,603.0,51764.05,20100.74,30.0,active
249,B249_724,credit_card,2449.0,168921.93,71947.0,0.0,active
249,B249_725,microloan,2484.0,,77781.07,0.0,active
249,B249_726,mortgage,2648.0,218422.86,119424.79,30.0,closed
249,B249_727,consumer,221.0,227551.29,,15.0,closed
250,B250_728,,866.0,74794.97,14356.57,0.0,active
252,B252_729,consumer,1985.0,16679.74,10142.19,0.0,active
253,B253_730,mortgage,1345.0,66328.28,15895.26,0.0,active
253,B253_731,credit_card,931.0,,13499.74,7.0,closed
254,B254_732,credit_card,1857.0,,3186.6,15.0,closed
254,B254_733,mortgage,1625.0,78885.35,47797.9,0.0,active
254,B254_734,mortgage,889.0,49506.35,9436.96,1.0,active
255,B255_735,consumer,921.0,40362.18,14849.74,0.0,active
255,B255_736,credit_card,2251.0,49322.92,20590.77,0.0,closed
255,B255_737,credit_card,175.0,15590.46,9160.98,0.0,active
256,B256_738,auto,732.0,63348.01,13440.48,3.0,active
257,B257_739,microloan,2836.0,32237.65,7746.48,15.0,active
258,B258_740,mortgage,2572.0,29616.16,16323.49,0.0,active
258,B258_741,credit_card,1266.0,283793.29,145337.51,15.0,active
258,B258_742,mortgage,2863.0,77219.38,55214.66,1.0,active
259,B259_743,consumer,874.0,36418.38,28531.04,0.0,closed
260,B260_744,consumer,1176.0,74379.3,55452.68,0.0,active
261,B261_745,auto,2258.0,51376.83,18169.96,0.0,active
261,B261_746,microloan,1108.0,65425.19,30262.42,0.0,active
261,B261_747,credit_card,309.0,97674.12,68900.7,0.0,closed
262,B262_748,consumer,1361.0,21764.74,11423.33,0.0,active
263,B263_749,microloan,116.0,54713.98,5828.31,1.0,active
263,B263_750,credit_card,1362.0,78619.32,17812.0,0.0,active
264,B264_751,mortgage,2335.0,16053.95,3244.48,30.0,active
264,B264_752,consumer,1148.0,16662.73,7742.85,0.0,active
264,B264_753,consumer,2482.0,64506.02,26006.2,,closed
264,B264_754,consumer,703.0,51802.71,27961.47,3.0,active
265,B265_755,credit_card,2224.0,168182.56,,3.0,closed
265,B265_756,credit_card,2260.0,63343.28,27786.95,0.0,active
266,B266_757,credit_card,2239.0,25391.56,18943.07,0.0,active
266,B266_758,consumer,2075.0,158290.84,12441.36,3.0,active
267,B267_759,consumer,2708.0,43979.46,10761.73,30.0,active
267,B267_760,consumer,1068.0,38097.91,13191.8,30.0,closed
267,B267_761,microloan,1293.0,91877.24,10102.99,7.0,active
268,B268_762,auto,1979.0,50539.19,29125.5,7.0,active
268,B268_763,microloan,2972.0,,26223.8,0.0,closed
269,B269_764,credit_card,351.0,54246.34,34573.2,15.0,closed
270,B270_765,credit_card,2573.0,,10786.65,15.0,active
270,B270_766,credit_card,1224.0,55415.04,16516.4,7.0,closed
270,B270_767,microloan,1159.0,76904.53,33889.13,60.0,closed
270,B270_768,microloan,1103.0,48385.6,32676.71,0.0,closed
271,B271_769,consumer,1629.0,33834.49,15190.04,0.0,active
272,B272_770,microloan,1685.0,24019.82,8150.77,15.0,active
273,B273_771,consumer,1246.0,46958.63,35454.74,0.0,closed
273,B273_772,mortgage,2442.0,,18142.29,0.0,closed
273,B273_773,consumer,2620.0,68666.31,13464.43,0.0,closed
274,B274_774,credit_card,2286.0,74617.43,49711.35,0.0,active
274,B274_775,credit_card,2273.0,186388.19,153485.02,1.0,active
274,B274_776,credit_card,2374.0,23855.59,5978.24,,closed
275,B275_777,consumer,1257.0,89540.86,25997.42,0.0,closed
276,B276_778,credit_card,181.0,144865.38,84829.99,7.0,closed
277,B277_779,consumer,1496.0,,12984.75,0.0,closed
277,B277_780,consumer,572.0,43325.68,13830.4,15.0,active
277,B277_781,credit_card,2151.0,33947.33,23843.28,0.0,active
278,B278_782,microloan,1195.0,79832.12,23726.54,0.0,active
278,B278_783,microloan,445.0,110629.49,31273.53,90.0,active
278,B278_784,credit_card,557.0,167112.73,28047.76,15.0,active
279,B279_785,consumer,2623.0,75326.92,16643.41,0.0,active
279,B279_786,microloan,1124.0,64664.05,26140.18,0.0,closed
280,B280_787,auto,2323.0,43714.29,12510.43,30.0,active
280,B280_788,consumer,2793.0,80318.86,40537.67,0.0,active
281,B281_789,credit_card,2114.0,58410.38,36001.63,15.0,active
281,B281_790,credit_card,1873.0,104938.84,40722.13,3.0,active
282,B282_791,credit_card,370.0,159762.8,26453.18,3.0,active
283,B283_792,microloan,1164.0,55577.77,28513.82,0.0,active
283,B283_793,consumer,2014.0,42884.05,7410.34,0.0,
283,B283_794,consumer,2401.0,50206.22,18552.58,30.0,active
284,B284_795,consumer,2098.0,31216.67,19064.68,60.0,closed
285,B285_796,microloan,461.0,47157.48,30897.36,0.0,active
285,B285_797,credit_card,2552.0,51672.18,19162.0,90.0,active
