client_id,previous_loan_id,previous_amount,previous_term_months,closed_days_ago,was_overdue,max_overdue_days
373,L373_499,20937.86,36.0,1175.0,0.0,0.0
373,L373_500,63056.69,18.0,446.0,0.0,0.0
375,L375_501,58315.06,,1169.0,0.0,0.0
375,L375_502,22352.9,36.0,,0.0,0.0
376,L376_503,20727.04,12.0,480.0,1.0,1.0
376,L376_504,20921.99,,208.0,1.0,30.0
377,L377_505,65040.94,6.0,,1.0,1.0
377,L377_506,36354.13,,102.0,0.0,0.0
377,L377_507,42043.47,3.0,284.0,0.0,
378,L378_508,46476.57,24.0,1335.0,0.0,0.0
382,L382_509,25528.67,18.0,871.0,0.0,0.0
382,L382_510,33779.42,18.0,610.0,0.0,0.0
383,L383_511,57340.13,36.0,318.0,1.0,7.0
384,L384_512,63174.52,3.0,538.0,0.0,0.0
385,L385_513,34676.42,9.0,677.0,1.0,30.0
385,L385_514,65522.15,9.0,354.0,0.0,0.0
386,L386_515,20368.1,9.0,195.0,0.0,0.0
386,L386_516,34494.55,18.0,1179.0,0.0,0.0
387,L387_517,52502.51,9.0,52.0,1.0,30.0
387,L387_518,77762.35,9.0,28.0,0.0,0.0
388,L388_519,34585.74,3.0,116.0,1.0,30.0
388,L388_520,33508.29,6.0,515.0,0.0,0.0
389,L389_521,33034.7,3.0,1270.0,0.0,0.0
389,L389_522,126795.12,3.0,565.0,0.0,0.0
389,L389_523,70337.64,6.0,1268.0,0.0,0.0
389,L389_524,28806.43,6.0,931.0,1.0,7.0
391,L391_525,57512.52,3.0,989.0,1.0,15.0
391,L391_526,86339.76,12.0,1380.0,0.0,0.0
391,L391_527,24312.14,18.0,267.0,0.0,0.0
391,L391_528,37149.43,3.0,998.0,0.0,0.0
391,L391_529,47060.16,12.0,1140.0,1.0,1.0
391,L391_530,162721.59,24.0,312.0,0.0,0.0
392,L392_531,26858.36,6.0,768.0,0.0,0.0
392,L392_532,33141.61,9.0,1296.0,1.0,30.0
392,L392_533,71115.5,9.0,175.0,0.0,0.0
393,L393_534,72818.9,24.0,600.0,0.0,0.0
393,L393_535,22596.73,24.0,1108.0,0.0,0.0
393,L393_536,41925.27,3.0,228.0,0.0,0.0
394,L394_537,37820.15,18.0,521.0,0.0,0.0
395,L395_538,26860.51,6.0,1263.0,0.0,0.0
395,L395_539,50531.55,36.0,788.0,0.0,0.0
395,L395_540,55554.75,24.0,1597.0,0.0,0.0
398,L398_541,45663.45,18.0,127.0,1.0,90.0
398,L398_542,,9.0,303.0,1.0,15.0
398,L398_543,132371.04,18.0,,0.0,0.0
399,L399_544,88008.73,36.0,73.0,0.0,0.0
400,L400_545,29835.97,36.0,856.0,0.0,0.0
400,L400_546,41358.22,3.0,674.0,0.0,0.0
401,L401_547,27180.29,3.0,1176.0,0.0,0.0
403,L403_548,55433.07,12.0,1005.0,0.0,0.0
403,L403_549,33237.65,24.0,109.0,0.0,0.0
404,L404_550,55507.08,18.0,62.0,0.0,0.0
404,L404_551,19378.15,6.0,1354.0,0.0,0.0
406,L406_552,102835.62,18.0,74.0,0.0,0.0
406,L406_553,56274.96,9.0,836.0,0.0,0.0
408,L408_554,32306.66,,694.0,0.0,0.0
408,L408_555,30161.91,3.0,1102.0,0.0,0.0
409,L409_556,100924.16,36.0,1410.0,1.0,30.0
410,L410_557,29413.66,12.0,1425.0,1.0,15.0
412,L412_558,74553.55,24.0,183.0,0.0,0.0
412,L412_559,41034.75,6.0,1459.0,0.0,0.0
412,L412_560,74642.18,18.0,337.0,0.0,0.0
413,L413_561,69494.85,18.0,108.0,0.0,0.0
413,L413_562,78865.23,3.0,1353.0,0.0,0.0
413,L413_563,82872.97,12.0,301.0,0.0,0.0
415,L415_564,27036.5,36.0,1204.0,0.0,0.0
416,L416_565,26119.92,36.0,454.0,1.0,30.0
416,L416_566,62633.2,24.0,484.0,1.0,60.0
416,L416_567,38831.51,24.0,162.0,1.0,7.0
416,L416_568,18606.28,36.0,1523.0,1.0,7.0
417,L417_569,31918.26,18.0,268.0,1.0,3.0
417,L417_570,41586.52,3.0,1113.0,0.0,0.0
417,L417_571,69193.4,36.0,113.0,0.0,0.0
417,L417_572,56412.15,18.0,1011.0,0.0,0.0
418,L418_573,27684.26,9.0,218.0,0.0,0.0
420,L420_574,52079.96,36.0,1203.0,0.0,0.0
421,L421_575,,24.0,889.0,0.0,
421,L421_576,36703.82,9.0,438.0,,0.0
421,L421_577,58378.53,9.0,728.0,0.0,0.0
422,L422_578,73572.43,24.0,1357.0,0.0,0.0
422,L422_579,57821.64,24.0,643.0,0.0,0.0
422,L422_580,38448.28,6.0,1448.0,,0.0
422,L422_581,66873.27,12.0,1324.0,0.0,
422,L422_582,41477.7,36.0,995.0,0.0,0.0
423,L423_583,22373.95,6.0,246.0,0.0,0.0
423,L423_584,23499.23,6.0,387.0,0.0,0.0
423,L423_585,37758.32,36.0,687.0,0.0,0.0
424,L424_586,42791.41,,440.0,0.0,0.0
425,L425_587,41491.2,36.0,1265.0,1.0,7.0
425,L425_588,46597.94,12.0,779.0,0.0,0.0
426,L426_589,85574.44,3.0,1143.0,0.0,0.0
426,L426_590,27272.19,18.0,267.0,0.0,0.0
427,L427_591,71669.03,24.0,1185.0,0.0,0.0
428,L428_592,44115.16,6.0,642.0,1.0,1.0
429,L429_593,27259.52,12.0,912.0,0.0,0.0
429,L429_594,106865.23,3.0,935.0,0.0,0.0
429,L429_595,29558.32,3.0,1116.0,0.0,0.0
430,L430_596,44927.29,3.0,1325.0,0.0,0.0
431,L431_597,36262.7,18.0,929.0,0.0,0.0
431,L431_598,35061.72,9.0,100.0,0.0,0.0
432,L432_599,29321.89,36.0,1089.0,0.0,
434,L434_600,72413.85,12.0,1049.0,0.0,
436,L436_601,91422.84,6.0,837.0,0.0,0.0
436,L436_602,32356.7,12.0,1064.0,0.0,0.0
436,L436_603,43818.91,24.0,744.0,0.0,0.0
436,L436_604,25818.42,9.0,,0.0,0.0
437,L437_605,56390.14,3.0,627.0,0.0,0.0
438,L438_606,266348.18,18.0,1065.0,0.0,0.0
438,L438_607,31077.8,36.0,1009.0,1.0,7.0
438,L438_608,78096.39,3.0,81.0,1.0,3.0
438,L438_609,68043.29,,156.0,0.0,
440,L440_610,176611.96,12.0,501.0,0.0,
440,L440_611,59887.3,6.0,1538.0,1.0,15.0
440,L440_612,63925.55,3.0,842.0,0.0,0.0
441,L441_613,40618.89,6.0,1180.0,1.0,30.0
442,L442_614,43196.04,12.0,523.0,0.0,0.0
442,L442_615,77952.9,6.0,1019.0,1.0,30.0
443,L443_616,45208.11,9.0,1574.0,0.0,0.0
444,L444_617,44586.08,36.0,144.0,0.0,0.0
445,L445_618,47467.23,12.0,1490.0,0.0,0.0
446,L446_619,40821.94,18.0,259.0,0.0,0.0
446,L446_620,88888.21,6.0,547.0,0.0,0.0
450,L450_621,44318.89,24.0,1476.0,0.0,0.0
450,L450_622,32600.5,24.0,1577.0,0.0,0.0
451,L451_623,153067.58,12.0,1249.0,0.0,0.0
451,L451_624,29169.71,9.0,102.0,0.0,0.0
452,L452_625,61495.19,3.0,406.0,0.0,0.0
452,L452_626,122818.74,24.0,1161.0,0.0,0.0
453,L453_627,90330.98,36.0,324.0,0.0,0.0
453,L453_628,207544.29,,1011.0,0.0,0.0
453,L453_629,12921.5,36.0,1009.0,1.0,30.0
454,L454_630,27764.54,36.0,1070.0,0.0,0.0
454,L454_631,53784.76,36.0,515.0,1.0,15.0
454,L454_632,81539.5,3.0,1376.0,1.0,30.0
455,L455_633,155862.29,6.0,1065.0,0.0,0.0
456,L456_634,57649.63,36.0,1351.0,0.0,0.0
456,L456_635,50581.8,24.0,1515.0,1.0,3.0
456,L456_636,79185.62,6.0,1436.0,0.0,0.0
456,L456_637,87382.12,36.0,1000.0,0.0,0.0
457,L457_638,33630.48,6.0,1131.0,1.0,7.0
460,L460_639,,36.0,,0.0,0.0
460,L460_640,20752.82,36.0,388.0,0.0,0.0
463,L463_641,31198.99,12.0,639.0,0.0,0.0
463,L463_642,71491.12,6.0,1154.0,1.0,3.0
464,L464_643,286979.83,3.0,687.0,0.0,0.0
464,L464_644,68250.48,24.0,485.0,0.0,0.0
464,L464_645,41472.21,9.0,1068.0,0.0,0.0
465,L465_646,89263.26,12.0,600.0,0.0,0.0
465,L465_647,81078.42,12.0,412.0,0.0,0.0
466,L466_648,215899.54,18.0,1226.0,0.0,0.0
466,L466_649,77386.43,24.0,1096.0,0.0,0.0
466,L466_650,44236.84,24.0,186.0,0.0,0.0
469,L469_651,93514.22,9.0,447.0,0.0,0.0
469,L469_652,39803.0,3.0,733.0,1.0,30.0
470,L470_653,43346.83,9.0,1419.0,0.0,0.0
470,L470_654,56512.96,9.0,150.0,0.0,0.0
470,L470_655,67127.43,,1405.0,0.0,0.0
471,L471_656,24837.56,36.0,1494.0,0.0,0.0
471,L471_657,,9.0,1089.0,0.0,0.0
472,L472_658,66023.17,18.0,930.0,0.0,0.0
473,L473_659,26226.71,9.0,,0.0,0.0
474,L474_660,36880.97,12.0,1278.0,0.0,0.0
474,L474_661,25632.48,36.0,1157.0,0.0,0.0
475,L475_662,26040.97,12.0,472.0,0.0,0.0
475,L475_663,37274.66,6.0,1207.0,0.0,0.0
477,L477_664,136243.14,36.0,1309.0,0.0,0.0
477,L477_665,88191.73,,64.0,0.0,0.0
477,L477_666,35692.3,24.0,231.0,0.0,0.0
478,L478_667,18700.5,9.0,1262.0,0.0,0.0
478,L478_668,86548.06,12.0,147.0,0.0,0.0
479,L479_669,59154.04,24.0,1392.0,0.0,0.0
480,L480_670,23931.49,18.0,1270.0,0.0,0.0
482,L482_671,66204.52,12.0,961.0,0.0,0.0
483,L483_672,14346.76,6.0,1122.0,0.0,0.0
484,L484_673,89198.25,3.0,986.0,0.0,0.0
484,L484_674,46225.4,36.0,49.0,0.0,0.0
484,L484_675,56910.06,18.0,,0.0,0.0
485,L485_676,20232.14,24.0,949.0,0.0,0.0
485,L485_677,49161.77,6.0,1256.0,0.0,0.0
485,L485_678,45671.09,6.0,1059.0,0.0,0.0
487,L487_679,70775.48,3.0,,,7.0
487,L487_680,41251.06,12.0,754.0,0.0,0.0
487,L487_681,44120.73,12.0,948.0,1.0,90.0
488,L488_682,33256.37,36.0,370.0,0.0,0.0
490,L490_683,25404.43,9.0,1409.0,0.0,0.0
490,L490_684,34964.3,9.0,1321.0,0.0,0.0
491,L491_685,61906.12,36.0,494.0,0.0,0.0
493,L493_686,18167.3,9.0,367.0,0.0,0.0
494,L494_687,29911.64,,,0.0,0.0
494,L494_688,42998.22,6.0,305.0,1.0,1.0
494,L494_689,147853.7,6.0,1034.0,0.0,0.0
494,L494_690,36502.51,9.0,328.0,0.0,0.0
494,L494_691,113653.62,18.0,704.0,0.0,0.0
495,L495_692,33244.45,36.0,1409.0,0.0,0.0
495,L495_693,46318.73,12.0,506.0,0.0,0.0
495,L495_694,41914.51,12.0,1366.0,0.0,0.0
496,L496_695,86684.28,36.0,1511.0,1.0,30.0
497,L497_696,17293.52,12.0,418.0,0.0,0.0
497,L497_697,55939.52,24.0,249.0,0.0,0.0
497,L497_698,50770.66,12.0,596.0,0.0,0.0
498,L498_699,129099.61,9.0,226.0,0.0,0.0
500,L500_700,26075.36,24.0,321.0,0.0,0.0
501,L501_701,33658.33,36.0,589.0,1.0,7.0
501,L501_702,61024.73,18.0,345.0,1.0,15.0
502,L502_703,24543.48,6.0,1250.0,0.0,0.0
502,L502_704,26266.19,9.0,27.0,1.0,60.0
502,L502_705,40898.34,24.0,421.0,1.0,60.0
505,L505_706,21483.71,3.0,528.0,0.0,0.0
505,L505_707,96883.98,36.0,596.0,0.0,0.0
506,L506_708,174219.66,6.0,914.0,0.0,0.0
506,L506_709,41928.02,18.0,774.0,1.0,3.0
506,L506_710,39802.44,24.0,607.0,1.0,30.0
507,L507_711,14207.04,24.0,464.0,1.0,7.0
509,L509_712,32386.08,36.0,194.0,1.0,30.0
510,L510_713,29476.41,18.0,1350.0,0.0,0.0
512,L512_714,29779.51,9.0,1328.0,0.0,0.0
513,L513_715,47879.84,18.0,1151.0,0.0,0.0
513,L513_716,51518.89,12.0,1487.0,0.0,0.0
514,L514_717,21517.22,3.0,662.0,0.0,0.0
516,L516_718,66058.18,12.0,1163.0,0.0,0.0
516,L516_719,32935.16,9.0,750.0,0.0,0.0
516,L516_720,40725.29,9.0,1442.0,1.0,7.0
517,L517_721,43089.29,3.0,983.0,0.0,0.0
518,L518_722,69212.54,12.0,524.0,0.0,0.0
518,L518_723,24057.38,12.0,182.0,0.0,0.0
519,L519_724,90881.76,,1541.0,0.0,0.0
519,L519_725,32900.09,3.0,317.0,0.0,0.0
519,L519_726,62436.07,3.0,1485.0,1.0,3.0
522,L522_727,40323.66,18.0,98.0,0.0,0.0
522,L522_728,68937.09,36.0,1225.0,0.0,0.0
524,L524_729,64225.52,6.0,843.0,0.0,0.0
525,L525_730,87227.24,12.0,,0.0,0.0
525,L525_731,127696.96,12.0,490.0,0.0,0.0
525,L525_732,52290.47,24.0,,0.0,0.0
525,L525_733,63129.23,24.0,904.0,0.0,0.0
526,L526_734,21171.79,6.0,267.0,0.0,0.0
527,L527_735,12193.32,9.0,359.0,0.0,0.0
527,L527_736,28972.8,3.0,822.0,1.0,
527,L527_737,48651.95,6.0,1230.0,0.0,0.0
527,L527_738,15766.0,24.0,1377.0,0.0,0.0
528,L528_739,24058.33,18.0,435.0,0.0,0.0
528,L528_740,51242.46,18.0,386.0,0.0,0.0
529,L529_741,51224.42,6.0,961.0,1.0,7.0
529,L529_742,37969.69,9.0,,0.0,0.0
529,L529_743,65163.62,24.0,549.0,1.0,30.0
529,L529_744,63193.01,3.0,824.0,0.0,0.0
530,L530_745,34930.97,9.0,1217.0,0.0,0.0
531,L531_746,113260.18,3.0,23.0,0.0,0.0
532,L532_747,47611.04,3.0,67.0,0.0,0.0
533,L533_748,40495.06,36.0,1320.0,0.0,0.0
534,L534_749,55373.0,24.0,60.0,0.0,0.0
535,L535_750,32542.58,3.0,797.0,0.0,0.0
535,L535_751,32491.24,18.0,1209.0,0.0,0.0
536,L536_752,50131.64,36.0,183.0,0.0,0.0
536,L536_753,22347.97,6.0,539.0,0.0,0.0
537,L537_754,51345.7,3.0,275.0,0.0,0.0
537,L537_755,48316.91,18.0,1275.0,0.0,0.0
538,L538_756,54755.27,3.0,678.0,0.0,
538,L538_757,88544.6,18.0,504.0,1.0,3.0
538,L538_758,,36.0,1571.0,,0.0
538,L538_759,90805.04,,1334.0,0.0,0.0
539,L539_760,41390.46,36.0,1446.0,0.0,0.0
539,L539_761,48634.94,24.0,1173.0,1.0,1.0
540,L540_762,41211.44,24.0,,0.0,0.0
540,L540_763,10061.08,18.0,744.0,0.0,0.0
541,L541_764,57909.76,12.0,1060.0,0.0,0.0
541,L541_765,34556.41,24.0,1263.0,0.0,0.0
541,L541_766,45395.84,3.0,84.0,1.0,7.0
541,L541_767,39066.93,24.0,574.0,0.0,
543,L543_768,51636.52,36.0,1065.0,1.0,15.0
543,L543_769,23258.41,12.0,635.0,1.0,60.0
544,L544_770,41886.8,9.0,1156.0,1.0,15.0
544,L544_771,50896.49,24.0,1439.0,1.0,1.0
546,L546_772,20387.42,18.0,954.0,0.0,0.0
546,L546_773,72193.87,18.0,1267.0,0.0,0.0
547,L547_774,148140.7,,573.0,0.0,0.0
547,L547_775,31338.08,12.0,60.0,0.0,0.0
548,L548_776,,6.0,676.0,0.0,0.0
549,L549_777,43721.18,6.0,27.0,0.0,0.0
549,L549_778,65123.25,3.0,68.0,0.0,0.0
551,L551_779,37260.71,24.0,606.0,0.0,0.0
552,L552_780,117252.5,3.0,1514.0,1.0,60.0
553,L553_781,23446.62,12.0,969.0,0.0,0.0
553,L553_782,106126.9,6.0,1590.0,0.0,0.0
553,L553_783,56359.5,6.0,598.0,0.0,0.0
554,L554_784,56913.98,12.0,121.0,0.0,
555,L555_785,163257.35,9.0,887.0,0.0,
558,L558_786,53187.88,3.0,1262.0,0.0,0.0
560,L560_787,33067.61,36.0,1373.0,0.0,0.0
560,L560_788,35424.55,18.0,1378.0,0.0,0.0
560,L560_789,62753.16,3.0,505.0,0.0,0.0
562,L562_790,89202.35,3.0,950.0,0.0,
563,L563_791,52039.94,36.0,1320.0,1.0,3.0
564,L564_792,28176.98,18.0,1007.0,0.0,0.0
565,L565_793,55652.59,12.0,683.0,0.0,0.0
565,L565_794,43107.0,12.0,624.0,0.0,0.0
565,L565_795,24326.27,24.0,1066.0,1.0,1.0
565,L565_796,38683.54,24.0,971.0,0.0,
566,L566_797,24598.67,36.0,116.0,0.0,0.0
567,L567_798,27077.99,9.0,500.0,1.0,3.0
568,L568_799,22893.4,6.0,426.0,0.0,0.0
568,L568_800,34286.24,9.0,168.0,0.0,0.0
568,L568_801,30471.53,18.0,1158.0,0.0,0.0
568,L568_802,,6.0,1561.0,0.0,0.0
568,L568_803,38004.43,24.0,743.0,0.0,
569,L569_804,20401.26,3.0,456.0,0.0,0.0
571,L571_805,146484.86,36.0,381.0,0.0,0.0
571,L571_806,,6.0,1346.0,0.0,0.0
573,L573_807,27897.25,9.0,246.0,0.0,0.0
574,L574_808,62466.54,36.0,1241.0,0.0,0.0
574,L574_809,23260.01,12.0,277.0,0.0,0.0
575,L575_810,37081.8,18.0,452.0,1.0,3.0
575,L575_811,35011.05,9.0,1014.0,0.0,0.0
577,L577_812,36935.25,18.0,,1.0,60.0
577,L577_813,68062.45,18.0,900.0,0.0,0.0
578,L578_814,,24.0,933.0,0.0,0.0
578,L578_815,50317.79,3.0,1325.0,0.0,0.0
578,L578_816,58689.46,3.0,361.0,0.0,0.0
578,L578_817,20691.28,12.0,384.0,0.0,0.0
578,L578_818,123158.37,36.0,261.0,1.0,7.0
578,L578_819,17180.09,6.0,505.0,0.0,0.0
578,L578_820,34981.41,18.0,594.0,0.0,0.0
579,L579_821,106661.74,36.0,389.0,1.0,1.0
580,L580_822,28860.26,36.0,147.0,1.0,7.0
580,L580_823,39396.21,24.0,1521.0,0.0,0.0
580,L580_824,88948.19,18.0,227.0,1.0,1.0
581,L581_825,40801.83,9.0,708.0,0.0,0.0
583,L583_826,51317.01,6.0,1565.0,1.0,7.0
583,L583_827,50876.72,6.0,873.0,0.0,
584,L584_828,45373.58,3.0,384.0,0.0,0.0
584,L584_829,67676.93,12.0,344.0,1.0,30.0
585,L585_830,42471.91,9.0,1090.0,0.0,0.0
585,L585_831,101513.37,36.0,1598.0,1.0,60.0
585,L585_832,54468.81,9.0,1493.0,0.0,0.0
587,L587_833,25709.11,12.0,1263.0,1.0,15.0
588,L588_834,52164.75,18.0,497.0,1.0,60.0
588,L588_835,120886.72,3.0,904.0,0.0,0.0
588,L588_836,26880.54,3.0,313.0,0.0,0.0
589,L589_837,30968.95,18.0,1484.0,0.0,0.0
590,L590_838,37429.5,18.0,211.0,0.0,0.0
592,L592_839,32356.47,24.0,900.0,0.0,0.0
592,L592_840,31355.37,3.0,414.0,0.0,0.0
593,L593_841,66906.74,18.0,424.0,0.0,0.0
593,L593_842,47466.42,12.0,773.0,0.0,0.0
593,L593_843,113316.09,,1086.0,0.0,0.0
594,L594_844,55218.29,24.0,823.0,0.0,0.0
594,L594_845,26139.19,6.0,156.0,0.0,0.0
595,L595_846,24493.36,36.0,1406.0,1.0,15.0
596,L596_847,43703.21,9.0,442.0,1.0,1.0
596,L596_848,45761.28,24.0,1232.0,0.0,0.0
596,L596_849,75025.32,36.0,1421.0,0.0,0.0
597,L597_850,133373.7,18.0,1431.0,0.0,0.0
597,L597_851,24948.54,12.0,825.0,1.0,90.0
597,L597_852,30063.1,3.0,913.0,0.0,0.0
598,L598_853,24929.5,24.0,751.0,0.0,0.0
598,L598_854,31843.77,18.0,1149.0,1.0,1.0
599,L599_855,32667.95,,253.0,0.0,0.0
600,L600_856,54987.53,,1527.0,0.0,0.0
602,L602_857,76526.74,9.0,1311.0,0.0,0.0
603,L603_858,51320.37,3.0,764.0,0.0,0.0
604,L604_859,28914.06,6.0,1121.0,0.0,0.0
605,L605_860,85763.38,36.0,237.0,1.0,7.0
606,L606_861,108299.4,36.0,754.0,0.0,0.0
607,L607_862,24609.81,6.0,1328.0,0.0,0.0
608,L608_863,55314.28,6.0,601.0,1.0,7.0
609,L609_864,91563.79,6.0,889.0,0.0,0.0
609,L609_865,186554.11,6.0,1201.0,0.0,0.0
612,L612_866,36317.28,3.0,612.0,0.0,0.0
612,L612_867,59690.29,12.0,862.0,0.0,0.0
612,L612_868,108282.11,3.0,1430.0,1.0,60.0
613,L613_869,21785.81,36.0,1102.0,0.0,0.0
613,L613_870,43799.65,,870.0,0.0,0.0
613,L613_871,57730.79,,42.0,1.0,
614,L614_872,51835.18,3.0,667.0,0.0,0.0
614,L614_873,56522.87,6.0,347.0,0.0,0.0
615,L615_874,33740.59,,394.0,0.0,0.0
616,L616_875,47493.65,36.0,788.0,0.0,0.0
616,L616_876,82732.27,3.0,299.0,0.0,0.0
617,L617_877,50407.17,3.0,27.0,1.0,1.0
617,L617_878,27399.91,12.0,809.0,,0.0
618,L618_879,39022.71,12.0,1285.0,0.0,0.0
618,L618_880,42120.19,6.0,293.0,0.0,0.0
620,L620_881,64464.73,12.0,1224.0,0.0,0.0
621,L621_882,124743.17,18.0,1237.0,1.0,90.0
623,L623_883,19132.23,18.0,777.0,0.0,0.0
623,L623_884,37769.75,3.0,1297.0,0.0,0.0
624,L624_885,68809.44,36.0,535.0,0.0,0.0
624,L624_886,49688.28,36.0,731.0,0.0,0.0
624,L624_887,57991.47,9.0,1414.0,0.0,0.0
627,L627_888,22349.45,36.0,827.0,0.0,0.0
628,L628_889,31232.82,36.0,1204.0,0.0,0.0
629,L629_890,55310.72,6.0,1025.0,0.0,0.0
631,L631_891,39421.31,6.0,844.0,0.0,0.0
633,L633_892,24369.89,36.0,280.0,0.0,0.0
634,L634_893,106206.84,6.0,1317.0,0.0,0.0
635,L635_894,69768.0,36.0,959.0,1.0,3.0
635,L635_895,31880.46,18.0,979.0,1.0,90.0
635,L635_896,88024.9,9.0,719.0,0.0,0.0
636,L636_897,55348.34,18.0,162.0,0.0,
636,L636_898,65215.75,36.0,255.0,0.0,0.0
637,L637_899,154551.53,9.0,791.0,1.0,15.0
638,L638_900,79430.83,12.0,1194.0,0.0,0.0
638,L638_901,46759.09,36.0,483.0,0.0,
638,L638_902,99173.62,3.0,518.0,0.0,0.0
639,L639_903,50530.83,18.0,689.0,0.0,0.0
639,L639_904,90912.26,3.0,925.0,0.0,
642,L642_905,26027.25,24.0,1183.0,1.0,15.0
643,L643_906,31616.46,24.0,1514.0,0.0,0.0
643,L643_907,16979.4,6.0,1348.0,1.0,15.0
644,L644_908,29032.01,3.0,656.0,0.0,0.0
644,L644_909,,18.0,616.0,0.0,0.0
644,L644_910,67797.0,24.0,1118.0,0.0,0.0
645,L645_911,112290.09,36.0,,0.0,0.0
645,L645_912,93631.5,6.0,1508.0,0.0,0.0
646,L646_913,98562.92,9.0,1212.0,0.0,0.0
648,L648_914,49614.95,18.0,1247.0,0.0,0.0
648,L648_915,41349.63,6.0,1572.0,0.0,0.0
649,L649_916,30931.99,18.0,1218.0,0.0,0.0
649,L649_917,54839.34,24.0,368.0,0.0,0.0
650,L650_918,61674.08,24.0,968.0,0.0,0.0
650,L650_919,40677.35,18.0,552.0,0.0,0.0
653,L653_920,146694.35,6.0,928.0,,0.0
653,L653_921,37909.98,12.0,495.0,0.0,0.0
654,L654_922,15199.33,24.0,242.0,1.0,15.0
655,L655_923,58522.3,18.0,1071.0,1.0,30.0
655,L655_924,32803.78,24.0,192.0,0.0,0.0
656,L656_925,32323.64,3.0,227.0,0.0,0.0
656,L656_926,49737.1,18.0,548.0,1.0,
656,L656_927,59720.31,,828.0,0.0,0.0
657,L657_928,,36.0,937.0,0.0,0.0
657,L657_929,49271.78,36.0,57.0,0.0,0.0
658,L658_930,72889.92,6.0,571.0,0.0,0.0
658,L658_931,40262.38,9.0,1121.0,1.0,3.0
658,L658_932,45717.33,9.0,330.0,1.0,1.0
659,L659_933,,3.0,1322.0,0.0,0.0
660,L660_934,51298.2,9.0,261.0,0.0,0.0
660,L660_935,111869.86,24.0,456.0,0.0,0.0
660,L660_936,39387.85,18.0,739.0,0.0,0.0
661,L661_937,20626.01,3.0,1181.0,0.0,0.0
663,L663_938,50989.28,9.0,866.0,0.0,0.0
664,L664_939,35749.85,36.0,522.0,0.0,0.0
664,L664_940,68757.33,6.0,1542.0,1.0,3.0
666,L666_941,30123.04,6.0,218.0,,0.0
666,L666_942,81834.41,9.0,1014.0,0.0,0.0
666,L666_943,99719.39,9.0,487.0,0.0,0.0
669,L669_944,24542.06,3.0,897.0,0.0,0.0
669,L669_945,40311.3,3.0,852.0,0.0,0.0
669,L669_946,88570.57,24.0,240.0,0.0,0.0
670,L670_947,22627.03,12.0,1394.0,0.0,0.0
670,L670_948,86646.4,6.0,,0.0,0.0
673,L673_949,52596.46,3.0,967.0,0.0,0.0
674,L674_950,48914.27,6.0,751.0,0.0,0.0
675,L675_951,30937.89,9.0,82.0,0.0,0.0
676,L676_952,35720.89,3.0,318.0,0.0,0.0
676,L676_953,10623.46,36.0,762.0,0.0,0.0
676,L676_954,51248.2,18.0,102.0,0.0,0.0
678,L678_955,35130.27,,322.0,0.0,0.0
678,L678_956,28618.35,18.0,1451.0,0.0,0.0
680,L680_957,29479.66,3.0,1329.0,0.0,0.0
680,L680_958,28793.4,36.0,1525.0,1.0,1.0
680,L680_959,19643.25,24.0,335.0,1.0,7.0
682,L682_960,17790.94,18.0,,0.0,0.0
682,L682_961,74574.47,18.0,1169.0,0.0,0.0
683,L683_962,25874.6,18.0,210.0,0.0,0.0
683,L683_963,41878.2,24.0,,0.0,0.0
683,L683_964,73969.98,24.0,,0.0,0.0
684,L684_965,46863.58,24.0,1202.0,1.0,7.0
684,L684_966,69871.73,12.0,740.0,0.0,0.0
684,L684_967,,9.0,1198.0,0.0,0.0
685,L685_968,57877.42,9.0,,1.0,30.0
685,L685_969,28361.25,3.0,173.0,0.0,0.0
686,L686_970,26337.04,12.0,,1.0,7.0
687,L687_971,34061.37,3.0,829.0,0.0,0.0
688,L688_972,44816.73,,1305.0,1.0,7.0
689,L689_973,26062.9,18.0,534.0,0.0,0.0
689,L689_974,74905.94,12.0,1008.0,0.0,0.0
690,L690_975,23148.81,3.0,920.0,0.0,0.0
691,L691_976,18460.77,3.0,811.0,1.0,7.0
691,L691_977,27031.77,3.0,1223.0,0.0,0.0
691,L691_978,93760.22,36.0,980.0,0.0,0.0
692,L692_979,138441.27,12.0,1093.0,0.0,0.0
693,L693_980,26294.45,6.0,540.0,0.0,0.0
693,L693_981,19628.87,6.0,720.0,,3.0
694,L694_982,77760.96,9.0,455.0,0.0,
694,L694_983,66509.02,3.0,229.0,0.0,
695,L695_984,34053.0,3.0,990.0,0.0,0.0
696,L696_985,106483.1,24.0,1550.0,1.0,1.0
697,L697_986,67586.45,12.0,1017.0,1.0,15.0
697,L697_987,25119.64,12.0,253.0,0.0,0.0
698,L698_988,64995.27,24.0,224.0,0.0,0.0
698,L698_989,52203.93,36.0,1395.0,0.0,0.0
698,L698_990,54608.43,24.0,105.0,0.0,0.0
699,L699_991,62887.81,36.0,745.0,0.0,0.0
699,L699_992,70279.61,18.0,950.0,0.0,0.0
699,L699_993,28536.63,24.0,1061.0,0.0,0.0
700,L700_994,28372.07,9.0,404.0,1.0,60.0
700,L700_995,53731.46,,826.0,0.0,0.0
700,L700_996,63748.51,6.0,1479.0,0.0,0.0
701,L701_997,24832.19,9.0,1297.0,0.0,0.0
701,L701_998,126694.09,12.0,1439.0,1.0,15.0
701,L701_999,45745.58,9.0,984.0,1.0,7.0
