application_id,client_id,employment_type,hash_id,region_coefficient_extended,age,incoming_amount,internal_decision_code,monthly_income,application_date,education,requested_product,channel,loan_amount,marketing_segment,post_loan_collection_score,region_coefficient,region,interest_rate,months_at_job,dependents,days_until_first_overdue,loan_term_months,siberia_northern_score,target
106627,6627,employee,,0.0,,56895.89,collections,56895.89,2025-10-09,college,cash,mobile,231266.43,segment_019,363.94,1.0,north,0.3782,265.0,3.0,,36.0,,0
108160,8160,employee,80951105.0,0.0,55.0,37355.57,approved_auto,37355.57,2025-03-10,college,pos,office,78145.62,segment_089,,1.0,south,0.3432,163.0,,999.0,24.0,,0
100096,96,employee,14315007.0,0.0,53.0,37261.71,approved_manual,37261.71,2025-01-10,college,cash,web,123968.03,segment_021,770.31,1.0,south,0.2824,163.0,0.0,999.0,24.0,0.040842,1
107231,7231,employee,,0.0,34.0,28592.59,approved_auto,28592.59,2025-07-28,bachelor,cash,web,57072.46,segment_144,637.81,1.0,center,,143.0,1.0,999.0,,0.763622,0
108733,8733,employee,59975812.0,0.0,49.0,56246.29,manual_review_bad,56246.29,,college,refinance,partner,152376.07,segment_000,,1.0,center,0.2044,218.0,0.0,79.0,,0.895419,1
102945,2945,employee,49858260.0,0.0,24.0,,approved_manual,86397.79,2025-05-22,college,auto,call_center,38183.79,,561.14,,center,0.253,29.0,0.0,730.0,24.0,0.77883,0
103088,3088,employee,75640437.0,0.0,22.0,45782.71,collections,45782.71,2025-03-23,college,cash,mobile,,segment_103,566.05,1.0,center,0.48,8.0,0.0,1000.0,48.0,0.997532,0
106792,6792,contractor,10858500.0,0.0,25.0,37321.01,approved_auto,37321.01,2025-09-04,master,card,,65979.06,segment_065,591.98,1.0,siberia,0.1744,7.0,1.0,1001.0,6.0,0.855694,0
101618,1618,employee,58617964.0,0.0,,19526.45,collections,19526.45,2025-11-17,school,cash,web,76156.95,segment_135,604.06,1.0,siberia,0.396,149.0,,30.0,36.0,0.005566,1
107721,7721,self_employed,76233544.0,,,70768.09,approved_auto,70768.09,2025-06-28,bachelor,card,mobile,27545.37,segment_147,486.0,1.0,west,0.48,315.0,0.0,,48.0,0.452914,0
103699,3699,contractor,,0.0,64.0,23146.72,approved_auto,23146.72,2025-08-18,college,cash,mobile,30941.22,,,1.0,east,,113.0,0.0,,24.0,0.907261,0
108557,8557,employee,91900281.0,0.0,22.0,36984.88,approved_auto,36984.88,2025-01-08,bachelor,pos,partner,73736.1,segment_093,238.61,1.0,center,0.2047,3.0,0.0,1001.0,18.0,0.27863,0
101077,1077,,60293613.0,0.0,36.0,54601.16,approved_auto,54601.16,,bachelor,,mobile,47676.95,,,1.0,north,0.2581,0.0,2.0,730.0,24.0,0.327803,0
106021,6021,employee,63473496.0,,58.0,77534.5,approved_auto,77534.5,2025-05-07,school,cash,partner,124963.84,segment_115,399.36,1.0,siberia,0.3373,63.0,2.0,365.0,24.0,0.967294,0
107026,7026,contractor,24696132.0,0.0,67.0,35093.41,approved_auto,35093.41,2025-03-03,college,card,web,56396.3,,460.97,1.0,west,,194.0,,730.0,24.0,0.15331,0
107907,7907,employee,94798176.0,0.0,36.0,33961.28,approved_auto,33961.28,2025-10-06,college,pos,partner,123639.38,segment_078,294.46,1.0,south,0.2121,23.0,2.0,180.0,12.0,0.756845,0
103086,3086,self_employed,83769385.0,0.0,25.0,,,41406.2,2025-07-02,school,auto,web,,segment_145,1000.0,1.0,south,0.1902,11.0,2.0,60.0,9.0,0.11141,1
101091,1091,self_employed,99642228.0,0.0,35.0,48108.84,manual_review_bad,48108.84,2025-11-29,bachelor,refinance,mobile,51399.55,segment_083,,1.0,siberia,0.3893,10.0,,,36.0,0.516274,1
102725,2725,employee,56002371.0,0.0,,,,50013.09,2025-09-12,bachelor,cash,mobile,41366.71,segment_104,664.46,1.0,center,0.447,78.0,1.0,,,0.735561,0
100361,361,unemployed,27167951.0,,34.0,18000.0,approved_auto,18000.0,2025-11-10,master,pos,mobile,68340.85,segment_010,,1.0,center,0.2631,5.0,1.0,365.0,12.0,0.347622,0
108726,8726,employee,13724138.0,0.0,55.0,25452.72,collections,25452.72,2025-08-07,school,card,mobile,72983.84,segment_079,874.61,1.0,center,0.2091,90.0,2.0,70.0,12.0,0.170817,1
100568,568,employee,53193010.0,0.0,23.0,73299.34,manual_review_bad,73299.34,2025-09-17,school,cash,web,,segment_036,,1.0,west,0.1395,32.0,0.0,180.0,6.0,0.490334,1
101143,1143,employee,48563477.0,0.0,27.0,59192.2,approved_auto,59192.2,2025-07-31,bachelor,,web,107546.39,segment_112,418.52,1.0,south,0.3779,56.0,1.0,999.0,36.0,0.049199,0
101023,1023,contractor,10273708.0,0.0,33.0,38143.26,,38143.26,2025-04-21,college,card,partner,40019.05,segment_022,288.67,1.0,,0.1469,27.0,0.0,,6.0,0.087069,0
100448,448,,,0.0,46.0,21619.17,late_flag,21619.17,2025-07-18,college,card,mobile,83729.72,segment_011,,1.0,center,0.2512,168.0,2.0,126.0,18.0,0.10244,1
103835,3835,employee,90517667.0,0.0,37.0,53111.95,approved_auto,53111.95,2025-04-07,school,refinance,mobile,72463.78,segment_007,439.23,1.0,,0.1656,153.0,0.0,365.0,,0.858498,0
103442,3442,employee,21646857.0,0.0,65.0,43079.16,approved_manual,43079.16,2025-07-04,school,cash,web,75395.65,segment_087,317.32,1.0,east,0.4743,239.0,1.0,999.0,48.0,0.573402,0
107499,7499,unemployed,33047547.0,0.0,23.0,18000.0,manual_review_bad,18000.0,2025-09-09,college,cash,mobile,48133.28,segment_086,894.13,1.0,ural,0.3094,0.0,0.0,121.0,,0.900276,1
108373,8373,employee,27098765.0,,44.0,,vip,38884.18,2025-08-01,college,pos,web,46196.12,segment_114,,1.0,north,0.1396,177.0,1.0,30.0,6.0,0.374699,0
107658,7658,business,,0.0,30.0,68169.05,late_flag,68169.05,2025-09-16,bachelor,cash,call_center,25390.13,,638.75,1.0,south,0.3824,5.0,1.0,,36.0,0.330449,1
101923,1923,business,40557125.0,0.0,48.0,31158.68,approved_auto,31158.68,2025-06-05,college,cash,web,178969.15,segment_112,,1.0,center,0.4404,97.0,0.0,999.0,,0.692852,0
106934,6934,business,46917167.0,0.0,51.0,68985.01,approved_auto,68985.01,2025-01-30,bachelor,card,,80596.91,segment_147,709.55,1.0,west,0.1553,,0.0,365.0,6.0,0.163129,0
102860,2860,employee,10066813.0,0.0,52.0,45112.74,approved_auto,45112.74,2025-02-05,college,refinance,mobile,134458.63,segment_119,,1.0,siberia,0.2051,43.0,1.0,,9.0,0.095867,0
105941,5941,employee,51132981.0,0.0,55.0,67896.83,,67896.83,2025-11-10,bachelor,,mobile,36534.05,,656.69,1.0,,0.1671,246.0,0.0,,12.0,0.945214,0
101722,1722,employee,95116662.0,0.0,67.0,19938.89,,19938.89,2025-10-13,bachelor,refinance,mobile,112469.03,segment_144,557.86,1.0,center,0.1714,233.0,1.0,49.0,6.0,0.075803,1
104326,4326,employee,80382078.0,0.0,49.0,47231.27,approved_auto,47231.27,2025-06-13,master,cash,mobile,33710.59,segment_001,,1.0,,0.1676,289.0,1.0,1000.0,12.0,0.970794,0
108232,8232,employee,83947119.0,0.0,53.0,26072.16,approved_auto,26072.16,2025-01-30,college,,office,,segment_026,381.67,1.0,center,0.48,271.0,1.0,1001.0,48.0,0.696312,0
100213,213,employee,72226255.0,0.0,30.0,26577.76,approved_auto,26577.76,2025-03-28,bachelor,card,web,35877.74,segment_130,,1.0,siberia,0.1904,64.0,0.0,999.0,6.0,0.968977,0
103972,3972,employee,70888396.0,0.0,58.0,33572.4,manual_review_bad,33572.4,2025-05-06,bachelor,cash,office,,segment_019,1000.0,1.0,south,0.2966,150.0,1.0,88.0,24.0,0.611815,1
105468,5468,unemployed,37609822.0,0.0,49.0,34213.98,manual_review_bad,34213.98,2025-12-27,bachelor,cash,mobile,43238.19,segment_107,448.82,1.0,ural,0.4727,35.0,1.0,141.0,36.0,0.220051,1
104481,4481,,26345993.0,0.0,26.0,55903.27,collections,55903.27,2025-11-10,bachelor,card,partner,,segment_058,754.33,1.0,center,0.4084,15.0,0.0,,36.0,0.389276,1
101154,1154,business,53967426.0,0.0,38.0,34845.84,vip,34845.84,2025-08-14,master,cash,web,36634.04,segment_006,,1.0,center,0.2691,42.0,0.0,1000.0,18.0,0.034299,0
102621,2621,employee,13301200.0,0.0,42.0,59284.83,approved_manual,59284.83,2025-02-24,college,cash,partner,74073.49,segment_052,475.58,1.0,siberia,0.2325,18.0,0.0,1000.0,18.0,0.232159,0
105214,5214,unemployed,80967660.0,0.0,26.0,18000.0,collections,18000.0,2025-06-16,bachelor,pos,mobile,69784.77,,835.82,1.0,south,0.388,0.0,1.0,147.0,,0.688502,1
103261,3261,self_employed,22682453.0,0.0,60.0,45490.08,late_flag,45490.08,2025-08-15,school,auto,partner,,segment_036,587.36,1.0,north,0.1834,194.0,1.0,365.0,9.0,0.121276,0
103012,3012,employee,54222091.0,0.0,31.0,35380.93,,35380.93,2025-06-27,bachelor,cash,office,50347.06,segment_117,826.25,1.0,west,,60.0,,,12.0,0.425541,1
105226,5226,employee,71287641.0,0.0,65.0,64270.93,late_flag,64270.93,2025-05-18,college,refinance,partner,195670.77,segment_007,,1.0,,0.2316,285.0,0.0,130.0,18.0,,1
108187,8187,unemployed,76596240.0,0.0,41.0,18000.0,,18000.0,2025-06-30,school,refinance,web,,segment_115,646.42,1.0,center,0.2985,31.0,0.0,81.0,18.0,0.915283,1
101571,1571,employee,41607913.0,0.0,26.0,50524.85,manual_review_bad,50524.85,,bachelor,cash,mobile,144312.23,segment_052,738.81,1.0,siberia,0.2457,63.0,1.0,106.0,18.0,0.953778,1
102355,2355,business,31394363.0,0.0,53.0,55384.82,approved_auto,55384.82,2025-08-11,college,cash,partner,36976.65,segment_107,397.93,1.0,west,,149.0,1.0,1000.0,24.0,0.078658,0
107390,7390,employee,84359523.0,0.0,53.0,60151.67,late_flag,60151.67,2025-09-26,bachelor,cash,call_center,81291.8,segment_061,963.31,1.0,west,0.1713,118.0,,49.0,12.0,0.685649,1
107065,7065,employee,55511451.0,0.0,21.0,43005.42,approved_auto,43005.42,2025-07-22,bachelor,auto,call_center,55676.75,segment_115,379.34,1.0,north,0.1713,7.0,2.0,1001.0,12.0,0.991638,0
104304,4304,,54343016.0,0.0,67.0,65334.53,approved_manual,65334.53,2025-03-03,bachelor,cash,partner,42564.38,segment_089,217.96,1.0,center,0.3797,40.0,0.0,30.0,,0.132382,0
102165,2165,self_employed,13434607.0,0.0,,,approved_auto,27025.07,2025-04-28,school,refinance,partner,,segment_069,,1.0,north,0.2508,60.0,0.0,1000.0,18.0,,0
101596,1596,employee,30896253.0,0.0,39.0,23102.99,late_flag,23102.99,2025-05-12,school,cash,web,62122.85,segment_065,830.1,1.0,center,0.2189,122.0,0.0,,12.0,0.26228,1
105548,5548,contractor,82740586.0,0.0,21.0,23628.14,,23628.14,,school,refinance,web,132161.53,segment_010,,1.0,ural,0.4496,0.0,1.0,,48.0,0.562895,1
100737,737,self_employed,27911315.0,0.0,49.0,39741.69,manual_review_bad,39741.69,,bachelor,card,office,98610.8,segment_023,,1.0,,0.162,165.0,0.0,149.0,6.0,,1
104354,4354,employee,64940710.0,0.0,63.0,18000.0,approved_manual,18000.0,2025-07-15,college,pos,mobile,110359.42,segment_020,,1.0,east,0.48,305.0,0.0,1000.0,48.0,0.461658,0
106635,6635,self_employed,68303338.0,0.0,65.0,56159.55,approved_manual,56159.55,2025-03-28,school,cash,,96190.21,segment_025,256.21,1.0,center,0.1984,353.0,1.0,1001.0,12.0,0.003228,0
103398,3398,employee,81772504.0,0.0,62.0,,approved_auto,53543.02,2025-04-20,college,,office,65541.99,segment_112,436.17,1.0,siberia,0.48,73.0,1.0,1000.0,48.0,0.855617,0
107865,7865,employee,57578137.0,0.0,36.0,,manual_review_bad,27901.0,2025-10-06,college,auto,office,49887.63,segment_111,701.75,1.0,center,0.1463,24.0,0.0,44.0,12.0,0.080166,1
106052,6052,employee,54597314.0,0.0,49.0,53565.78,approved_manual,53565.78,,school,,mobile,57255.56,segment_069,183.38,1.0,,0.152,132.0,2.0,730.0,6.0,0.805864,0
104961,4961,unemployed,19637793.0,0.0,54.0,19670.1,approved_auto,19670.1,2025-02-13,college,refinance,call_center,123070.85,segment_021,364.52,1.0,center,0.3342,20.0,,999.0,18.0,0.745226,0
108073,8073,self_employed,96439109.0,0.0,35.0,84371.23,approved_auto,84371.23,2025-07-18,bachelor,cash,partner,49657.37,segment_089,354.34,1.0,center,0.2351,52.0,3.0,,12.0,,0
104270,4270,employee,46564920.0,0.0,63.0,31448.48,approved_manual,31448.48,2025-09-16,college,cash,office,86168.49,segment_009,396.28,1.0,center,0.2967,387.0,0.0,999.0,24.0,0.691608,0
108746,8746,employee,53954925.0,0.0,56.0,61697.2,,61697.2,2025-11-23,bachelor,cash,web,76646.82,segment_024,273.91,1.0,center,0.1822,290.0,,,12.0,0.164046,0
108994,8994,employee,,0.0,40.0,74833.41,approved_auto,74833.41,2025-10-25,bachelor,pos,,51488.13,segment_026,477.91,1.0,east,0.2006,125.0,5.0,999.0,12.0,0.649382,0
105782,5782,employee,71513361.0,0.0,45.0,52054.19,vip,52054.19,2025-10-30,bachelor,card,web,34927.08,segment_103,503.91,1.0,east,0.4173,79.0,0.0,1000.0,36.0,0.845935,0
103843,3843,employee,51364247.0,0.0,42.0,24130.71,,24130.71,,master,auto,mobile,32089.75,segment_100,432.31,,siberia,,117.0,0.0,,36.0,0.568188,0
106139,6139,employee,34182033.0,0.0,22.0,29183.26,manual_review_bad,29183.26,2025-01-25,college,card,web,70248.51,segment_030,851.56,1.0,east,0.3058,28.0,1.0,111.0,24.0,0.822252,1
102719,2719,employee,93184191.0,0.0,28.0,52152.57,,,2025-06-28,bachelor,card,mobile,97593.93,segment_068,541.61,1.0,north,,63.0,2.0,,24.0,0.770932,1
101053,1053,employee,46435091.0,0.0,36.0,67054.23,approved_auto,67054.23,2025-04-25,master,refinance,mobile,46838.98,segment_099,287.3,1.0,,0.4747,61.0,0.0,1000.0,48.0,0.384951,0
105322,5322,employee,93132504.0,0.0,48.0,50907.13,,50907.13,2025-10-17,college,cash,mobile,33531.48,segment_134,302.34,1.0,west,0.2623,150.0,,,18.0,0.08881,0
103239,3239,employee,45653542.0,0.0,56.0,50433.43,manual_review_bad,50433.43,2025-12-03,bachelor,card,mobile,124550.05,segment_008,650.85,,east,0.1936,320.0,0.0,,6.0,0.553989,1
103775,3775,business,34472840.0,0.0,,53597.15,,53597.15,2025-10-03,college,pos,office,36533.59,segment_048,,1.0,east,0.3781,267.0,3.0,730.0,36.0,0.130644,0
103446,3446,contractor,89884097.0,0.0,57.0,20232.73,,20232.73,2025-07-11,school,cash,mobile,99173.4,segment_057,617.1,1.0,,0.3893,101.0,0.0,,36.0,0.567016,1
108369,8369,employee,87477597.0,0.0,,33760.72,collections,,2025-08-22,bachelor,card,call_center,159310.74,segment_014,457.49,1.0,ural,0.2975,146.0,0.0,1001.0,24.0,0.104643,0
100512,512,employee,12988121.0,0.0,49.0,61236.31,approved_manual,61236.31,2025-06-07,school,cash,web,33851.68,segment_096,301.58,1.0,center,0.2258,264.0,,999.0,,0.870279,0
101447,1447,self_employed,48028142.0,0.0,24.0,37235.39,approved_auto,37235.39,2025-10-02,bachelor,,mobile,36796.57,segment_002,427.17,1.0,south,0.2987,18.0,0.0,180.0,24.0,0.656972,0
107660,7660,unemployed,96680497.0,0.0,65.0,18000.0,manual_review_bad,18000.0,,college,cash,web,75406.74,segment_104,722.3,1.0,center,0.2111,35.0,0.0,,9.0,0.406969,1
101323,1323,contractor,95980121.0,0.0,23.0,25751.27,approved_auto,25751.27,2025-10-01,bachelor,cash,partner,46059.12,segment_033,655.56,1.0,east,0.2154,18.0,3.0,999.0,18.0,0.58126,0
100880,880,self_employed,65479647.0,0.0,47.0,50823.71,,50823.71,2025-04-08,college,auto,,49361.84,segment_098,547.4,1.0,center,0.2119,92.0,2.0,999.0,,0.474775,0
105917,5917,employee,67079973.0,0.0,46.0,30071.99,manual_review_bad,30071.99,2025-02-14,school,cash,call_center,93377.57,segment_108,564.09,1.0,center,,47.0,0.0,,6.0,0.034925,1
104032,4032,employee,76456921.0,0.0,,51173.68,,51173.68,2025-05-17,bachelor,card,,,segment_139,550.1,1.0,,0.48,47.0,0.0,,48.0,0.363139,0
106410,6410,employee,40831286.0,0.0,50.0,27482.09,,27482.09,2025-04-24,school,card,web,35442.62,segment_078,338.55,1.0,center,0.2575,235.0,0.0,1001.0,18.0,0.201101,0
108520,8520,employee,49011055.0,,41.0,47497.24,,47497.24,2025-01-15,school,cash,web,35055.36,segment_023,382.84,1.0,center,0.1125,129.0,2.0,1002.0,6.0,0.77739,0
101184,1184,employee,26906474.0,0.0,,37116.91,approved_manual,37116.91,2025-11-22,master,pos,office,,segment_102,,1.0,west,0.3479,23.0,1.0,730.0,36.0,0.722348,0
108631,8631,employee,,0.0,33.0,28945.67,approved_manual,28945.67,2025-02-06,school,card,web,56507.88,,679.46,1.0,center,0.1596,48.0,0.0,1000.0,12.0,0.226341,0
100322,322,self_employed,29418800.0,0.0,57.0,68610.09,manual_review_bad,68610.09,2025-09-18,school,pos,mobile,62671.17,segment_117,667.04,1.0,south,0.195,9.0,0.0,,12.0,0.686103,1
102578,2578,,70161398.0,0.0,,20440.09,approved_manual,20440.09,2025-02-05,college,cash,web,78147.63,,723.19,1.0,siberia,0.3946,31.0,2.0,129.0,36.0,0.443079,1
102037,2037,employee,10257878.0,0.0,47.0,44524.06,manual_review_bad,44524.06,2025-10-24,master,cash,office,107203.26,segment_044,,1.0,west,0.1521,102.0,0.0,1000.0,9.0,0.970216,0
101804,1804,contractor,,0.0,44.0,18755.1,approved_manual,18755.1,2025-10-21,school,refinance,mobile,60588.82,segment_101,,,west,0.1753,29.0,,1001.0,12.0,0.752507,0
108287,8287,employee,56299549.0,0.0,46.0,38988.74,,38988.74,,bachelor,,partner,128720.82,segment_067,289.86,1.0,north,0.3165,190.0,0.0,999.0,36.0,0.599979,0
102267,2267,employee,50967734.0,0.0,65.0,27469.13,approved_auto,27469.13,2025-01-02,school,cash,,33668.11,segment_063,481.54,1.0,center,0.2781,166.0,0.0,999.0,24.0,0.383213,0
103520,3520,employee,99373543.0,0.0,52.0,21487.03,vip,,2025-02-25,college,cash,mobile,111874.61,segment_063,311.59,1.0,ural,0.2535,219.0,0.0,365.0,,0.417306,0
104068,4068,employee,27166625.0,0.0,30.0,39481.25,late_flag,39481.25,2025-08-17,bachelor,card,web,69539.55,segment_133,442.8,1.0,west,0.2018,26.0,0.0,365.0,12.0,,0
104013,4013,employee,39157584.0,0.0,35.0,31816.67,approved_auto,31816.67,2025-08-22,bachelor,cash,web,112802.11,segment_068,410.3,1.0,west,0.1872,38.0,0.0,999.0,12.0,0.408795,0
101340,1340,,87174229.0,0.0,,24896.82,,24896.82,2025-02-25,school,refinance,web,39673.64,segment_006,452.51,1.0,north,0.4182,54.0,1.0,730.0,,,0
107918,7918,employee,96383425.0,0.0,29.0,30384.97,approved_auto,30384.97,2025-07-02,bachelor,auto,mobile,41019.8,segment_132,331.98,1.0,east,0.1835,77.0,1.0,1000.0,12.0,,0
104924,4924,business,47503647.0,,43.0,34623.14,approved_auto,34623.14,2025-10-02,,refinance,call_center,40776.57,segment_067,222.88,1.0,south,0.3489,149.0,0.0,999.0,36.0,0.795373,0
108492,8492,,68983379.0,0.0,55.0,53238.04,approved_auto,53238.04,2025-12-04,school,auto,mobile,81127.48,segment_075,614.46,1.0,center,0.2595,,,,18.0,0.44687,0
103384,3384,,99341978.0,0.0,65.0,28413.61,collections,28413.61,2025-03-30,college,,mobile,119295.66,segment_028,134.16,1.0,,0.247,354.0,2.0,70.0,18.0,0.202656,1
107513,7513,employee,96166653.0,0.0,,28448.05,approved_auto,28448.05,2025-10-23,master,pos,web,20000.0,segment_057,,1.0,center,0.2579,154.0,3.0,1002.0,18.0,0.743657,0
100240,240,employee,33240722.0,0.0,64.0,33644.68,approved_auto,33644.68,2025-03-05,college,cash,partner,,segment_053,444.06,1.0,north,0.3017,169.0,2.0,,24.0,0.551724,0
103406,3406,employee,79135712.0,0.0,,36519.01,late_flag,36519.01,2025-01-18,college,pos,,79705.65,segment_005,104.16,1.0,south,0.2998,75.0,2.0,1001.0,24.0,0.345544,0
103460,3460,contractor,83692315.0,0.0,35.0,29877.77,,29877.77,2025-01-02,master,auto,mobile,34551.36,segment_060,810.0,1.0,center,,58.0,1.0,,36.0,0.914971,1
104100,4100,business,61383202.0,0.0,25.0,51524.54,,51524.54,2025-03-05,college,card,office,225235.1,segment_062,356.01,1.0,siberia,0.309,40.0,0.0,,24.0,0.613104,0
102437,2437,unemployed,81927216.0,0.0,62.0,18000.0,approved_auto,18000.0,2025-05-22,,cash,mobile,,segment_139,791.38,1.0,south,,36.0,2.0,3.0,18.0,,1
100223,223,unemployed,77069601.0,,22.0,18000.0,,,2025-09-02,college,pos,office,58172.2,segment_023,564.69,,center,0.2216,0.0,0.0,,9.0,0.153388,1
100108,108,business,69697053.0,0.0,61.0,38815.79,approved_auto,38815.79,2025-02-14,school,cash,partner,20000.0,segment_065,463.6,1.0,ural,0.172,86.0,0.0,1000.0,12.0,,0
104594,4594,self_employed,57303649.0,0.0,66.0,39006.51,approved_auto,39006.51,2025-10-11,college,card,web,55310.02,segment_053,,1.0,siberia,0.3537,307.0,0.0,999.0,,0.528633,0
108374,8374,business,12669602.0,0.0,30.0,49955.06,,49955.06,2025-04-16,bachelor,card,partner,132810.49,segment_040,537.16,1.0,north,0.2532,67.0,1.0,1002.0,18.0,0.979814,0
102509,2509,self_employed,16798756.0,0.0,64.0,33925.35,,33925.35,2025-07-29,,card,call_center,79543.0,segment_133,541.6,1.0,siberia,0.2221,162.0,1.0,,12.0,0.367552,0
102535,2535,unemployed,58157657.0,0.0,,26789.61,late_flag,26789.61,2025-08-21,school,cash,office,89805.18,segment_017,,1.0,center,0.2389,2.0,1.0,121.0,12.0,0.02143,1
107956,7956,contractor,33218133.0,,26.0,63670.93,,63670.93,2025-02-06,master,cash,mobile,49312.38,,655.86,1.0,west,0.2891,17.0,0.0,86.0,24.0,0.661152,1
105462,5462,employee,31020997.0,0.0,64.0,39865.77,approved_manual,39865.77,,college,pos,web,139504.14,segment_134,313.4,1.0,north,0.2518,317.0,1.0,,12.0,0.468451,0
100132,132,contractor,84649244.0,0.0,47.0,23939.31,approved_auto,,2025-05-02,college,refinance,,,segment_024,349.81,1.0,south,0.4199,72.0,5.0,1000.0,36.0,0.183719,0
105867,5867,,74405887.0,0.0,31.0,64864.35,approved_auto,64864.35,,college,pos,web,144758.14,,698.87,1.0,,0.219,84.0,1.0,,12.0,0.582463,0
102485,2485,employee,85285881.0,0.0,44.0,50539.91,approved_auto,50539.91,2025-10-13,bachelor,pos,web,60219.79,segment_052,272.12,,ural,,34.0,2.0,365.0,,0.236966,0
107200,7200,business,96579435.0,0.0,64.0,19679.51,,19679.51,2025-11-28,school,cash,,89041.55,segment_059,,1.0,center,0.1536,177.0,4.0,61.0,6.0,0.390913,1
107274,7274,employee,42736010.0,0.0,,53427.51,,53427.51,2025-11-06,bachelor,card,office,56082.86,segment_109,554.01,1.0,siberia,0.405,84.0,,,36.0,0.846283,0
103101,3101,employee,90968405.0,0.0,21.0,66895.71,approved_manual,66895.71,2025-02-02,bachelor,pos,mobile,,segment_000,,1.0,east,0.2252,0.0,0.0,30.0,,0.739565,0
102729,2729,employee,28008945.0,0.0,30.0,,approved_manual,66916.32,2025-05-17,master,pos,,61807.26,segment_149,640.82,1.0,siberia,0.2819,114.0,1.0,,18.0,0.360792,0
106817,6817,employee,74928297.0,0.0,67.0,18000.0,manual_review_bad,18000.0,2025-09-13,bachelor,card,office,81278.67,segment_080,707.88,1.0,west,0.1835,381.0,1.0,180.0,9.0,0.184429,1
102664,2664,employee,49306789.0,0.0,24.0,39881.52,manual_review_bad,39881.52,2025-12-24,school,cash,web,62324.75,segment_115,874.75,1.0,center,0.1813,41.0,1.0,32.0,6.0,0.265507,1
104517,4517,employee,70518681.0,0.0,48.0,47423.52,manual_review_bad,47423.52,2025-04-27,college,cash,partner,77667.63,,,1.0,east,0.2544,,0.0,,18.0,0.089987,1
